id;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;pessoas;mortos;feridos_leves;feridos_graves;ilesos;ignorados;feridos;veiculos;latitude;longitude;regional;delegacia;uop;feriado
553578.0;2023-10-08;domingo;06:35:00;SP;116.0;217;GUARULHOS;Acumulo de água sobre o pavimento;Colisão com objeto;Sem Vítimas;Pleno dia;Decrescente;Chuva;Múltipla;Reta;Não;1;0;0;0;0;1;0;1;-23,45423824;-46,47119028;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
553583.0;2023-10-08;domingo;06:20:00;SP;116.0;419;JUQUIA;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Feridas;Amanhecer;Decrescente;Garoa/Chuvisco;Dupla;Curva;Não;2;0;1;0;1;0;1;1;-24,35575938;-47,66795511;SPRF-SP;DEL05-SP;UOP01-DEL05-SP;false
553600.0;2023-10-08;domingo;07:10:00;SP;116.0;488,8;CAJATI;Chuva;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Dupla;Curva;Não;1;0;1;0;0;0;1;1;-24,73097634;-48,09815591;SPRF-SP;DEL05-SP;UOP01-DEL05-SP;false
553627.0;2023-09-13;quarta-feira;07:50:00;SP;116.0;217;GUARULHOS;Ausência de reação do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Múltipla;Reta;Sim;4;0;0;1;2;1;1;4;-23,45423824;-46,47119028;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
553657.0;2023-10-08;domingo;15:30:00;SP;116.0;60;GUARATINGUETA;Frear bruscamente;Colisão lateral mesmo sentido;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;3;0;0;0;3;0;0;2;-22,79106843;-45,16105167;SPRF-SP;DEL08-SP;UOP01-DEL08-SP;false
553659.0;2023-10-08;domingo;16:45:00;SP;101.0;49,4;UBATUBA;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;Reta;Sim;2;0;1;0;1;0;1;2;-23,44410908;-45,08375708;SPRF-SP;DEL06-SP;UOP01-DEL06-SP;false
553662.0;2023-10-08;domingo;17:00:00;SP;116.0;208;GUARULHOS;Acesso irregular;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Em Obras;Sim;1;0;1;0;0;0;1;1;-23,42222263;-46,3932771;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
553672.0;2023-10-08;domingo;16:30:00;SP;116.0;98,6;PINDAMONHANGABA;Ausência de reação do condutor;Colisão lateral mesmo sentido;Sem Vítimas;Pleno dia;Crescente;Nublado;Dupla;"Reta;Aclive                   ";Não;2;0;0;0;2;0;0;2;-22,97805164;-45,45583318;SPRF-SP;DEL08-SP;UOP01-DEL08-SP;false
553675.0;2023-10-08;domingo;16:55:00;SP;116.0;152,9;SAO JOSE DOS CAMPOS;Pedestre andava na pista;Atropelamento de Pedestre;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Sim;2;0;0;1;0;1;1;2;-23,22620401;-45,90682999;SPRF-SP;DEL02-SP;UOP01-DEL02-SP;false
553682.0;2023-10-08;domingo;17:55:00;SP;116.0;154;SAO JOSE DOS CAMPOS;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;2;0;0;0;2;1;-23,23903999;-45,92061901;SPRF-SP;DEL02-SP;UOP01-DEL02-SP;false
553686.0;2023-10-08;domingo;18:25:00;SP;153.0;72,9;SAO JOSE DO RIO PRETO;Animais na Pista;Atropelamento de Animal;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Dupla;"Reta;Declive                  ";Sim;3;0;1;0;2;0;1;1;-20,86715501;-49,41334398;SPRF-SP;DEL09-SP;UOP01-DEL09-SP;false
553752.0;2023-10-08;domingo;22:50:00;SP;153.0;59;SAO JOSE DO RIO PRETO;Acumulo de água sobre o pavimento;Capotamento;Com Vítimas Feridas;Plena Noite;Decrescente;Chuva;Dupla;"Reta;Declive                  ";Sim;4;0;3;1;0;0;4;1;-20,78733103;-49,35399276;SPRF-SP;DEL09-SP;UOP01-DEL09-SP;false
553771.0;2023-10-09;segunda-feira;00:50:00;SP;116.0;340;MIRACATU;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Decrescente;Chuva;Dupla;"Declive;Curva                 ";Não;1;0;1;0;0;0;1;1;-24,00328505;-47,15633198;SPRF-SP;DEL04-SP;UOP03-DEL04-SP;false
553778.0;2023-10-09;segunda-feira;02:00:00;SP;459.0;28;LORENA;Demais falhas mecânicas ou elétricas;Incêndio;Sem Vítimas;Plena Noite;Crescente;Chuva;Dupla;Reta;Sim;1;0;0;0;0;1;0;1;-22,71099415;-45,11226962;SPRF-SP;DEL08-SP;UOP02-DEL08-SP;false
553787.0;2023-10-09;segunda-feira;04:00:00;SP;116.0;178;GUARAREMA;Ausência de reação do condutor;Atropelamento de Pedestre;Com Vítimas Fatais;Plena Noite;Decrescente;Chuva;Dupla;Interseção de Vias;Não;3;1;0;0;1;1;0;2;-23,327667;-46,128108;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
553814.0;2023-10-09;segunda-feira;03:21:00;SP;381.0;82;SAO PAULO;Reação tardia ou ineficiente do condutor;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Múltipla;Reta;Não;1;0;1;0;0;0;1;1;-23,42399;-46,575112;SPRF-SP;DEL03-SP;UOP01-DEL03-SP;false
553815.0;2023-10-08;domingo;20:42:00;SP;381.0;76;SAO PAULO;Reação tardia ou ineficiente do condutor;Capotamento;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Dupla;"Curva;Declive                 ";Não;3;0;2;0;1;0;2;1;-23,38372401;-46,56502116;SPRF-SP;DEL03-SP;UOP01-DEL03-SP;false
553826.0;2023-10-09;segunda-feira;07:30:00;SP;116.0;139;SAO JOSE DOS CAMPOS;Trafegar com motocicleta (ou similar) entre as faixas;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;2;0;0;0;2;1;-23,16153216;-45,80400592;SPRF-SP;DEL02-SP;UOP01-DEL02-SP;false
553831.0;2023-10-09;segunda-feira;07:45:00;SP;381.0;71;SAO PAULO;Acumulo de água sobre o pavimento;Tombamento;Sem Vítimas;Pleno dia;Crescente;Garoa/Chuvisco;Dupla;Curva;Não;1;0;0;0;1;0;0;1;-23,35047979;-46,55267274;SPRF-SP;DEL03-SP;UOP01-DEL03-SP;false
553839.0;2023-10-09;segunda-feira;09:10:00;SP;116.0;223;GUARULHOS;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Reta;Sim;1;0;1;0;0;0;1;1;-23,47559815;-46,5246609;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
553847.0;2023-09-30;sábado;09:20:00;SP;116.0;228;SAO PAULO;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Múltipla;Reta;Sim;6;0;3;0;3;0;3;3;-23,51241813;-46,57591221;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
553852.0;2023-10-09;segunda-feira;10:50:00;SP;116.0;222;GUARULHOS;Ausência de reação do condutor;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Múltipla;Reta;Sim;2;0;1;0;1;0;1;1;-23,47093408;-46,51631097;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
553914.0;2023-10-09;segunda-feira;16:10:00;SP;116.0;230;SAO PAULO;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Múltipla;Reta;Sim;1;0;1;0;0;0;1;1;-23,52251783;-46,5855702;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
553920.0;2023-10-09;segunda-feira;15:30:00;SP;116.0;161,7;JACAREI;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Múltipla;Reta;Sim;2;0;1;0;1;0;1;2;-23,27617003;-45,97592098;SPRF-SP;DEL02-SP;UOP01-DEL02-SP;false
553930.0;2023-10-09;segunda-feira;16:45:00;SP;116.0;148,4;SAO JOSE DOS CAMPOS;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;2;0;0;1;1;0;1;2;-23,20067421;-45,8795018;SPRF-SP;DEL02-SP;UOP01-DEL02-SP;false
553944.0;2023-10-09;segunda-feira;17:55:00;SP;381.0;31;ATIBAIA;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Anoitecer;Crescente;Nublado;Simples;Reta;Sim;3;0;1;0;2;0;1;2;-23,0559669;-46,57063716;SPRF-SP;DEL03-SP;UOP02-DEL03-SP;false
553951.0;2023-10-09;segunda-feira;19:40:00;SP;116.0;162;JACAREI;Reação tardia ou ineficiente do condutor;Engavetamento;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Não;3;0;1;0;2;0;1;3;-23,28133317;-45,98394689;SPRF-SP;DEL02-SP;UOP01-DEL02-SP;false
553978.0;2023-10-09;segunda-feira;21:30:00;SP;381.0;70;MAIRIPORA;Ausência de sinalização;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Múltipla;"Curva;Aclive                  ";Não;2;0;1;0;1;0;1;2;-23,34972978;-46,56070474;SPRF-SP;DEL03-SP;UOP01-DEL03-SP;false
553989.0;2023-10-09;segunda-feira;21:10:00;SP;381.0;88;GUARULHOS;Ausência de reação do condutor;Engavetamento;Com Vítimas Feridas;Plena Noite;Decrescente;Garoa/Chuvisco;Dupla;Reta;Sim;3;0;1;0;2;0;1;3;-23,47469314;-46,56112919;SPRF-SP;DEL03-SP;UOP01-DEL03-SP;false
553991.0;2023-10-09;segunda-feira;22:50:00;SP;116.0;220;GUARULHOS;Entrada inopinada do pedestre;Atropelamento de Pedestre;Com Vítimas Fatais;Plena Noite;Crescente;Garoa/Chuvisco;Múltipla;Reta;Sim;2;1;0;0;1;0;0;2;-23,46472809;-46,49793962;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
554015.0;2023-10-10;terça-feira;05:13:00;SP;116.0;230;SAO PAULO;Acumulo de areia ou detritos sobre o pavimento;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Sim;1;0;1;0;0;0;1;1;-23,52251783;-46,5855702;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
554018.0;2023-10-10;terça-feira;05:20:00;SP;381.0;76;SAO PAULO;Reação tardia ou ineficiente do condutor;Queda de ocupante de veículo;Com Vítimas Feridas;Amanhecer;Crescente;Garoa/Chuvisco;Múltipla;"Curva;Declive                 ";Não;1;0;1;0;0;0;1;1;-23,38372401;-46,56502116;SPRF-SP;DEL03-SP;UOP01-DEL03-SP;false
554045.0;2023-10-10;terça-feira;08:15:00;SP;116.0;135;SAO JOSE DOS CAMPOS;Reação tardia ou ineficiente do condutor;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;1;0;1;0;0;0;1;1;-23,144484;-45,77018;SPRF-SP;DEL02-SP;UOP01-DEL02-SP;false
554077.0;2023-10-10;terça-feira;12:00:00;SP;116.0;147;SAO JOSE DOS CAMPOS;Trafegar com motocicleta (ou similar) entre as faixas;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;3;0;0;1;2;0;1;3;-23,19542994;-45,87176303;SPRF-SP;DEL02-SP;UOP01-DEL02-SP;false
554119.0;2023-10-10;terça-feira;15:30:00;SP;116.0;108;TAUBATE;Transitar no Acostamento;Atropelamento de Pedestre;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Sim;4;0;1;0;0;3;1;2;-23,0233097;-45,53763622;SPRF-SP;DEL02-SP;UOP02-DEL02-SP;false
554162.0;2023-10-10;terça-feira;17:30:00;SP;381.0;78,9;SAO PAULO;Ausência de reação do condutor;Colisão lateral mesmo sentido;Sem Vítimas;Anoitecer;Decrescente;Céu Claro;Dupla;"Curva;Aclive                  ";Sim;2;0;0;0;2;0;0;2;-23,39620774;-46,57355227;SPRF-SP;DEL03-SP;UOP01-DEL03-SP;false
554190.0;2023-10-10;terça-feira;22:10:00;SP;116.0;157;SAO JOSE DOS CAMPOS;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;"Reta;Em Obras                 ";Não;3;0;2;0;1;0;2;2;-23,25558031;-45,9437828;SPRF-SP;DEL02-SP;UOP01-DEL02-SP;false
554218.0;2023-10-11;quarta-feira;06:10:00;SP;116.0;222;GUARULHOS;Reação tardia ou ineficiente do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Amanhecer;Crescente;Nublado;Múltipla;Reta;Sim;2;0;1;0;1;0;1;2;-23,47093408;-46,51631097;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
554223.0;2023-10-11;quarta-feira;06:30:00;SP;116.0;219;GUARULHOS;Trafegar com motocicleta (ou similar) entre as faixas;Colisão lateral mesmo sentido;Com Vítimas Feridas;Amanhecer;Crescente;Nublado;Múltipla;Reta;Sim;2;0;1;0;1;0;1;2;-23,46143954;-46,48885316;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
554229.0;2023-10-11;quarta-feira;07:00:00;SP;153.0;61;SAO JOSE DO RIO PRETO;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;"Reta;Declive                  ";Não;3;0;2;0;1;0;2;2;-20,80502876;-49,35574909;SPRF-SP;DEL09-SP;UOP01-DEL09-SP;false
554241.0;2023-10-11;quarta-feira;07:05:00;SP;116.0;145,3;SAO JOSE DOS CAMPOS;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-23,1869844;-45,8548078;SPRF-SP;DEL02-SP;UOP01-DEL02-SP;false
554313.0;2023-10-11;quarta-feira;15:10:00;SP;153.0;61,8;SAO JOSE DO RIO PRETO;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;0;1;1;0;1;2;-20,80502876;-49,35574909;SPRF-SP;DEL09-SP;UOP01-DEL09-SP;false
554321.0;2023-10-11;quarta-feira;15:30:00;SP;116.0;101;PINDAMONHANGABA;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;2;0;0;1;1;0;1;2;-22,99074204;-45,48115098;SPRF-SP;DEL08-SP;UOP01-DEL08-SP;false
554374.0;2023-10-11;quarta-feira;18:50:00;SP;116.0;280;EMBU DAS ARTES;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Dupla;Declive;Sim;2;0;1;0;1;0;1;2;-23,66996108;-46,85590758;SPRF-SP;DEL04-SP;UOP01-DEL04-SP;false
554379.0;2023-10-11;quarta-feira;17:30:00;SP;116.0;270,5;TABOAO DA SERRA;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Sim;2;0;0;1;1;0;1;2;-23,61799728;-46,79677694;SPRF-SP;DEL04-SP;UOP01-DEL04-SP;false
554389.0;2023-10-11;quarta-feira;18:00:00;SP;116.0;285;ITAPECERICA DA SERRA;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Anoitecer;Decrescente;Céu Claro;Dupla;Reta;Sim;1;0;0;1;0;0;1;1;-23,70407794;-46,87249709;SPRF-SP;DEL04-SP;UOP01-DEL04-SP;false
554398.0;2023-10-11;quarta-feira;20:50:00;SP;116.0;207;GUARULHOS;Ausência de reação do condutor;Queda de ocupante de veículo;Com Vítimas Feridas;Anoitecer;Decrescente;Céu Claro;Múltipla;Reta;Não;1;0;1;0;0;0;1;1;-23,41972188;-46,38419203;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
554433.0;2023-10-12;quinta-feira;00:10:00;SP;153.0;55;SAO JOSE DO RIO PRETO;Animais na Pista;Atropelamento de Animal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Não;2;0;1;1;0;0;2;1;-20,75321697;-49,34260108;SPRF-SP;DEL09-SP;UOP01-DEL09-SP;true
554448.0;2023-10-12;quinta-feira;02:40:00;SP;116.0;155;SAO JOSE DOS CAMPOS;Acessar a via sem observar a presença dos outros veículos;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Múltipla;"Reta;Em Obras;Desvio Temporári";Sim;1;0;0;1;0;0;1;1;-23,24524337;-45,92772774;SPRF-SP;DEL02-SP;UOP01-DEL02-SP;true
554455.0;2023-10-12;quinta-feira;02:00:00;SP;116.0;222;GUARULHOS;Entrada inopinada do pedestre;Atropelamento de Pedestre;Com Vítimas Fatais;Plena Noite;Crescente;Nublado;Múltipla;Reta;Sim;2;1;0;0;1;0;0;2;-23,47093408;-46,51631097;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;true
554475.0;2023-10-12;quinta-feira;00:10:00;SP;116.0;144;SAO JOSE DOS CAMPOS;Ausência de reação do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Dupla;Reta;Não;2;0;1;0;0;1;1;2;-23,18274416;-45,84633592;SPRF-SP;DEL02-SP;UOP01-DEL02-SP;true
554477.0;2023-10-12;quinta-feira;06:20:00;SP;116.0;158;JACAREI;Reação tardia ou ineficiente do condutor;Engavetamento;Com Vítimas Feridas;Amanhecer;Decrescente;Céu Claro;Dupla;Reta;Não;7;0;1;0;6;0;1;3;-23,26072137;-45,95179176;SPRF-SP;DEL02-SP;UOP01-DEL02-SP;true
554486.0;2023-10-12;quinta-feira;06:20:00;SP;116.0;148;SAO JOSE DOS CAMPOS;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Dupla;Reta;Sim;1;0;1;0;0;0;1;1;-23,20067421;-45,8795018;SPRF-SP;DEL02-SP;UOP01-DEL02-SP;true
554507.0;2023-10-12;quinta-feira;09:00:00;SP;116.0;107;TAUBATE;Trafegar com motocicleta (ou similar) entre as faixas;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Não;3;0;1;0;2;0;1;2;-23,01791287;-45,53009409;SPRF-SP;DEL02-SP;UOP02-DEL02-SP;true
554547.0;2023-10-12;quinta-feira;13:10:00;SP;116.0;86;PINDAMONHANGABA;Manobra de mudança de faixa;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Reta;Sim;3;0;2;0;1;0;2;3;-22,92639476;-45,35307511;SPRF-SP;DEL08-SP;UOP01-DEL08-SP;true
554548.0;2023-10-12;quinta-feira;12:59:00;SP;116.0;139;SAO JOSE DOS CAMPOS;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Dupla;Reta;Sim;4;0;0;2;2;0;2;3;-23,16153216;-45,80400592;SPRF-SP;DEL02-SP;UOP01-DEL02-SP;true
554565.0;2023-10-12;quinta-feira;14:56:00;SP;116.0;117;TAUBATE;Ausência de reação do condutor;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;1;0;1;0;0;0;1;1;-23,0582298;-45,6176951;SPRF-SP;DEL02-SP;UOP02-DEL02-SP;true
554570.0;2023-10-12;quinta-feira;15:30:00;SP;116.0;197;ARUJA;Chuva;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Múltipla;Curva;Não;1;0;1;0;0;0;1;1;-23,39721625;-46,29284287;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;true
554572.0;2023-10-12;quinta-feira;15:10:00;SP;381.0;60,9;MAIRIPORA;Reação tardia ou ineficiente do condutor;Capotamento;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Dupla;"Curva;Declive                 ";Não;2;0;1;0;1;0;1;1;-23,28957673;-46,58729853;SPRF-SP;DEL03-SP;UOP01-DEL03-SP;true
554597.0;2023-10-12;quinta-feira;13:30:00;SP;116.0;515;CAJATI;Pista Escorregadia;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Dupla;Curva;Não;2;0;2;0;0;0;2;1;-24,86704083;-48,21738184;SPRF-SP;DEL05-SP;UOP02-DEL05-SP;true
554606.0;2023-10-12;quinta-feira;19:10:00;SP;488.0;4,1;APARECIDA;Ausência de reação do condutor;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Dupla;"Declive;Interseção de Vias;Cur";Sim;2;0;1;0;1;0;1;2;-22,858398;-45,251377;SPRF-SP;DEL08-SP;UOP01-DEL08-SP;true
554643.0;2023-10-12;quinta-feira;18:30:00;SP;116.0;484;CAJATI;Velocidade Incompatível;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Decrescente;Chuva;Dupla;Reta;Não;2;0;0;2;0;0;2;1;-24,72231195;-48,062511;SPRF-SP;DEL05-SP;UOP01-DEL05-SP;true
554646.0;2023-10-12;quinta-feira;22:50:00;SP;153.0;56,5;SAO JOSE DO RIO PRETO;Entrada inopinada do pedestre;Atropelamento de Pedestre;Com Vítimas Fatais;Plena Noite;Decrescente;Nublado;Dupla;Reta;Não;2;1;0;0;0;1;0;2;-20,7615601;-49,34622278;SPRF-SP;DEL09-SP;UOP01-DEL09-SP;true
554650.0;2023-10-12;quinta-feira;23:00:00;SP;381.0;61,5;MAIRIPORA;Reação tardia ou ineficiente do condutor;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Dupla;"Declive;Curva                 ";Não;2;0;1;0;1;0;1;1;-23,29011611;-46,5800681;SPRF-SP;DEL03-SP;UOP01-DEL03-SP;true
554653.0;2023-10-12;quinta-feira;21:30:00;SP;116.0;271,9;EMBU DAS ARTES;Chuva;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Chuva;Dupla;Reta;Não;2;0;1;0;1;0;1;2;-23,61809286;-46,80556302;SPRF-SP;DEL04-SP;UOP01-DEL04-SP;true
554700.0;2023-10-11;quarta-feira;23:49:00;SP;116.0;274,5;TABOAO DA SERRA;Frear bruscamente;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Sim;3;0;0;1;1;1;1;2;-23,63445084;-46,82418514;SPRF-SP;DEL04-SP;UOP01-DEL04-SP;false
554740.0;2023-10-13;sexta-feira;10:30:00;SP;116.0;509;CAJATI;Reação tardia ou ineficiente do condutor;Capotamento;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Simples;Curva;Não;2;0;1;0;1;0;1;1;-24,82178987;-48,21419034;SPRF-SP;DEL05-SP;UOP02-DEL05-SP;false
554758.0;2023-10-13;sexta-feira;16:50:00;SP;116.0;217;GUARULHOS;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Garoa/Chuvisco;Múltipla;"Reta;Aclive                   ";Não;2;0;1;0;1;0;1;2;-23,45423824;-46,47119028;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
554766.0;2023-10-13;sexta-feira;16:30:00;SP;116.0;150;SAO JOSE DOS CAMPOS;Reação tardia ou ineficiente do condutor;Engavetamento;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Múltipla;"Reta;Aclive                   ";Sim;3;0;2;0;1;0;2;2;-23,21335525;-45,8930588;SPRF-SP;DEL02-SP;UOP01-DEL02-SP;false
554778.0;2023-10-13;sexta-feira;17:40:00;SP;116.0;311;SAO LOURENCO DA SERRA;Reação tardia ou ineficiente do condutor;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Decrescente;Garoa/Chuvisco;Dupla;Aclive;Não;2;0;2;0;0;0;2;1;-23,87725502;-46,96775798;SPRF-SP;DEL04-SP;UOP01-DEL04-SP;false
554790.0;2023-10-13;sexta-feira;19:10:00;SP;116.0;207,3;GUARULHOS;Reação tardia ou ineficiente do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Múltipla;Interseção de Vias;Sim;3;0;1;0;2;0;1;2;-23,419428;-46,382581;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
554798.0;2023-10-13;sexta-feira;19:15:00;SP;116.0;52;LORENA;Demais falhas mecânicas ou elétricas;Incêndio;Sem Vítimas;Plena Noite;Decrescente;Garoa/Chuvisco;Dupla;Reta;Não;1;0;0;0;1;0;0;1;-22,74708138;-45,09973038;SPRF-SP;DEL08-SP;UOP02-DEL08-SP;false
554800.0;2023-10-13;sexta-feira;18:00:00;SP;153.0;154,1;PROMISSAO;Acessar a via sem observar a presença dos outros veículos;Colisão traseira;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Simples;Reta;Não;3;0;1;0;2;0;1;2;-21,45570479;-49,78355885;SPRF-SP;DEL07-SP;UOP01-DEL07-SP;false
554804.0;2023-10-13;sexta-feira;19:45:00;SP;116.0;221;GUARULHOS;Trafegar com motocicleta (ou similar) entre as faixas;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Múltipla;Reta;Sim;2;0;1;0;1;0;1;2;-23,46802395;-46,50704901;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
554831.0;2023-10-13;sexta-feira;23:30:00;SP;381.0;65;MAIRIPORA;Ausência de reação do condutor;Colisão com objeto;Sem Vítimas;Plena Noite;Crescente;Nublado;Dupla;Reta;Sim;1;0;0;0;0;1;0;1;-23,316547;-46,58251;SPRF-SP;DEL03-SP;UOP01-DEL03-SP;false
554841.0;2023-10-14;sábado;02:15:00;SP;381.0;15;BRAGANCA PAULISTA;Ausência de reação do condutor;Tombamento;Sem Vítimas;Plena Noite;Crescente;Garoa/Chuvisco;Dupla;Reta;Não;1;0;0;0;1;0;0;1;-22,94909097;-46,47908707;SPRF-SP;DEL03-SP;UOP02-DEL03-SP;false
554877.0;2023-10-14;sábado;08:30:00;SP;381.0;86;SAO PAULO;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Múltipla;Reta;Não;3;0;2;0;1;0;2;2;-23,45930499;-46,57161179;SPRF-SP;DEL03-SP;UOP01-DEL03-SP;false
554895.0;2023-10-14;sábado;11:20:00;SP;153.0;72,3;SAO JOSE DO RIO PRETO;Demais falhas mecânicas ou elétricas;Incêndio;Sem Vítimas;Pleno dia;Decrescente;Nublado;Dupla;Aclive;Não;1;0;0;0;1;0;0;1;-20,86715501;-49,41334398;SPRF-SP;DEL09-SP;UOP01-DEL09-SP;false
